Month	Day	Hour	Primary Type	Description	Location Description	Arrest	District	Ward	Latitude	Longitude
2	3	0	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	FALSE	25	36	41.91802901	-87.80533478
2	3	0	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	FALSE	11	27	41.89055166	-87.72350206
2	1	14	CRIM SEXUAL ASSAULT	AGGRAVATED: HANDGUN	"SCHOOL, PUBLIC, GROUNDS"	FALSE	4	8	41.74660021	-87.57877115
2	3	10	ASSAULT	AGGRAVATED: HANDGUN	ALLEY	TRUE	7	15	41.77675304	-87.6654127
2	3	6	ASSAULT	SIMPLE	RESIDENCE-GARAGE	FALSE	11	24	41.87005932	-87.70448014
2	3	13	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	FALSE	7	17	41.76814468	-87.65055695
2	3	11	THEFT	$500 AND UNDER	OTHER	FALSE	24	49	42.02115699	-87.67101258
2	3	0	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	RESIDENCE	FALSE	7	20	41.78078628	-87.63843001
2	3	0	ASSAULT	SIMPLE	APARTMENT	FALSE	11	24	41.87167643	-87.72138308
2	3	0	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	RESIDENCE	FALSE	3	5	41.7727814	-87.58263257
2	3	12	MOTOR VEHICLE THEFT	AUTOMOBILE	PARKING LOT/GARAGE(NON.RESID.)	FALSE	11	27	41.8960911	-87.72121618
2	2	14	THEFT	$500 AND UNDER	APARTMENT	FALSE	7	16	41.7900866	-87.65355473
2	3	11	ROBBERY	STRONGARM - NO WEAPON	GAS STATION	FALSE	6	21	41.74640331	-87.65362731
2	2	15	MOTOR VEHICLE THEFT	AUTOMOBILE	PARKING LOT/GARAGE(NON.RESID.)	FALSE	9	16	41.79383609	-87.68163125
2	2	14	OTHER OFFENSE	TELEPHONE THREAT	APARTMENT	FALSE	8	15	41.78221201	-87.6934781
2	1	9	THEFT	$500 AND UNDER	STREET	FALSE	7	20	41.78438506	-87.63814549
2	2	21	ROBBERY	STRONGARM - NO WEAPON	RESTAURANT	FALSE	8	23	41.79959216	-87.72334567
2	3	0	NARCOTICS	MANU/DEL:CANNABIS OVER 10 GMS	SIDEWALK	TRUE	7	16	41.79166818	-87.65602428
2	3	11	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	18	42	41.89941016	-87.62413127
2	3	0	OTHER OFFENSE	FALSE/STOLEN/ALTERED TRP	ALLEY	TRUE	11	28	41.87610805	-87.73118141
2	3	0	CRIMINAL TRESPASS	TO LAND	OTHER	TRUE	12	32	41.89592288	-87.67637046
2	3	0	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	17	39	41.961933	-87.72167472
2	3	2	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	TRUE	8	23	41.79591765	-87.72078408
2	3	8	BATTERY	SIMPLE	STREET	FALSE	24	50	42.01220497	-87.69366559
2	3	9	BATTERY	AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST	CHA APARTMENT	FALSE	5	9	41.65578629	-87.59630267
2	3	10	ASSAULT	SIMPLE	APARTMENT	FALSE	15	37	41.89349153	-87.76207589
2	3	0	MOTOR VEHICLE THEFT	THEFT/RECOVERY: AUTOMOBILE	ALLEY	FALSE	10	24	41.8550192	-87.71124203
2	3	13	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	TRUE	19	46	41.96638917	-87.65376858
2	3	13	CRIMINAL DAMAGE	TO VEHICLE	STREET	FALSE	18	43	41.9174021	-87.63545446
2	3	11	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	1	42	41.88239406	-87.6278448
2	3	0	CRIMINAL TRESPASS	TO STATE SUP LAND	LIBRARY	TRUE	9	25	41.85385617	-87.6318034
2	3	10	BATTERY	SIMPLE	OTHER	FALSE	16	45	41.95752862	-87.75179092
2	3	3	BURGLARY	FORCIBLE ENTRY	RESIDENCE	FALSE	3	6	41.75933411	-87.61390678
2	3	8	NARCOTICS	MANU/DELIVER: HEROIN (WHITE)	RESIDENCE	TRUE	7	16	41.78063171	-87.66181603
2	2	19	THEFT	$500 AND UNDER	STREET	FALSE	16	45	41.97307675	-87.77095603
2	2	22	MOTOR VEHICLE THEFT	AUTOMOBILE	VACANT LOT/LAND	FALSE	7	17	41.77178244	-87.64943693
2	2	21	CRIMINAL DAMAGE	TO VEHICLE	STREET	FALSE	15	29	41.874806	-87.75824006
2	3	0	ASSAULT	AGGRAVATED: HANDGUN	RESIDENCE	FALSE	10	24	41.86508937	-87.73370783
2	2	20	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	FALSE	7	16	41.78189941	-87.65710971
2	3	13	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	4	10	41.71132756	-87.53648688
2	3	10	OTHER OFFENSE	HARASSMENT BY TELEPHONE	RESIDENCE	FALSE	22	34	41.69311072	-87.65537864
2	1	12	THEFT	$500 AND UNDER	RESIDENCE	FALSE	6	9	41.72464445	-87.61058673
2	3	11	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	18	42	41.89789513	-87.62409661
2	2	11	BATTERY	SIMPLE	STREET	FALSE	2	20	41.79269722	-87.6061813
2	3	13	BURGLARY	UNLAWFUL ENTRY	APARTMENT	FALSE	2	4	41.80352098	-87.58192542
2	1	11	OTHER OFFENSE	HARASSMENT BY TELEPHONE	COMMERCIAL / BUSINESS OFFICE	FALSE	22	34	41.6773504	-87.67145644
2	3	13	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	FALSE	5	9	41.70560625	-87.60610147
2	3	11	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	STREET	TRUE	10	24	41.86625461	-87.71896767
2	2	21	BATTERY	SIMPLE	SIDEWALK	FALSE	25	30	41.90902543	-87.73017047
2	1	18	THEFT	OVER $500	STREET	FALSE	4	8	41.72735685	-87.58544391
2	3	15	DECEPTIVE PRACTICE	THEFT OF LABOR/SERVICES	TAXICAB	FALSE	11	27	41.89670563	-87.71147674
2	3	10	NARCOTICS	POSS: CRACK	APARTMENT	TRUE	6	21	41.75033427	-87.66504531
2	3	7	THEFT	OVER $500	STREET	FALSE	1	2	41.8805215	-87.6448636
2	2	7	BURGLARY	FORCIBLE ENTRY	APARTMENT	FALSE	14	1	41.91690197	-87.68983806
2	2	20	THEFT	$500 AND UNDER	OTHER	FALSE	25	30	41.93773182	-87.72065641
2	3	15	BATTERY	DOMESTIC BATTERY SIMPLE	SIDEWALK	FALSE	5	9	41.70701314	-87.61863603
2	2	19	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT $300 AND UNDER	RESIDENCE	FALSE	22	21	41.72953018	-87.65436939
2	3	14	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	RESIDENCE	FALSE	24	50	42.00028952	-87.68143824
2	2	0	THEFT	$500 AND UNDER	STREET	FALSE	25	31	41.92723987	-87.75872115
2	3	14	ROBBERY	ARMED: HANDGUN	PARKING LOT/GARAGE(NON.RESID.)	FALSE	18	27	41.90389886	-87.63835295
2	3	14	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	2	4	41.80898136	-87.60655105
2	3	14	ROBBERY	AGGRAVATED	PARKING LOT/GARAGE(NON.RESID.)	FALSE	24	49	42.00789172	-87.66676432
2	3	11	BURGLARY	FORCIBLE ENTRY	RESIDENCE-GARAGE	FALSE	5	9	41.69939212	-87.61598873
2	3	15	OTHER OFFENSE	PAROLE VIOLATION	STREET	TRUE	7	15	41.79307586	-87.66821363
2	3	7	MOTOR VEHICLE THEFT	THEFT/RECOVERY: AUTOMOBILE	ALLEY	FALSE	11	24	41.87263633	-87.71665583
2	2	18	THEFT	$500 AND UNDER	STREET	FALSE	19	47	41.96375202	-87.69242602
2	3	6	THEFT	FROM BUILDING	COMMERCIAL / BUSINESS OFFICE	FALSE	18	42	41.8945635	-87.62274511
2	3	14	THEFT	FROM BUILDING	AIRPORT TERMINAL UPPER LEVEL - SECURE AREA	FALSE	16	41	41.97629041	-87.90522722
2	3	13	THEFT	RETAIL THEFT	DRUG STORE	TRUE	15	28	41.88036208	-87.75584744
2	3	13	BURGLARY	FORCIBLE ENTRY	RESIDENCE	FALSE	25	36	41.93480422	-87.80111325
2	3	0	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	OTHER	FALSE	11	28	41.86645197	-87.701226
2	3	12	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	FALSE	10	24	41.8546303	-87.70533607
2	3	15	NARCOTICS	SOLICIT NARCOTICS ON PUBLICWAY	SIDEWALK	TRUE	10	24	41.86622745	-87.72107526
2	2	7	BATTERY	SIMPLE	OTHER	FALSE	10	28	41.86094656	-87.68587673
2	2	21	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	TRUE	18	27	41.89652866	-87.63893974
2	3	14	BURGLARY	FORCIBLE ENTRY	RESIDENCE	FALSE	25	36	41.93344293	-87.78821374
2	3	14	CRIMINAL TRESPASS	TO LAND	RESTAURANT	TRUE	19	46	41.96542634	-87.65522754
2	3	15	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	FALSE	15	29	41.87658369	-87.76031711
2	3	15	ROBBERY	ARMED:KNIFE/CUTTING INSTRUMENT	SIDEWALK	FALSE	17	33	41.96695496	-87.72065594
2	3	14	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	9	14	41.79648858	-87.69509643
2	3	15	NARCOTICS	MANU/DEL:CANNABIS OVER 10 GMS	STREET	TRUE	7	15	41.79295783	-87.66820751
2	2	10	THEFT	OVER $500	STREET	FALSE	14	1	41.93128669	-87.68438309
2	3	11	ASSAULT	AGGRAVATED: OTHER FIREARM	GAS STATION	TRUE	6	17	41.75078272	-87.62581362
2	3	14	BATTERY	AGG PRO EMP HANDS SERIOUS INJ	CTA BUS	TRUE	16	36	41.93854522	-87.78606793
2	2	15	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	RESTAURANT	FALSE	1	42	41.88106593	-87.63233942
2	1	10	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	RESIDENCE	FALSE	16	45	41.98365986	-87.77802038
2	2	21	CRIMINAL DAMAGE	TO PROPERTY	RESIDENTIAL YARD (FRONT/BACK)	FALSE	16	45	41.95573672	-87.75234765
2	3	13	BATTERY	SIMPLE	CHA APARTMENT	FALSE	2	3	41.82606905	-87.62485689
2	2	21	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	FALSE	11	37	41.89892268	-87.73203234
2	3	15	BATTERY	PRO EMP HANDS NO/MIN INJURY	SIDEWALK	TRUE	11	28	41.88062827	-87.7338894
2	3	15	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	TRUE	9	12	41.82469598	-87.69047969
2	3	10	OTHER OFFENSE	TELEPHONE THREAT	OTHER	FALSE	24	50	42.01513021	-87.6902177
2	3	14	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	TRUE	11	28	41.8827793	-87.70756498
2	3	15	BATTERY	SIMPLE	OTHER	TRUE	9	3	41.80885591	-87.66497662
2	3	7	CRIMINAL DAMAGE	TO VEHICLE	STREET	FALSE	19	46	41.95752696	-87.65310905
2	3	15	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	19	47	41.95492816	-87.68975347
2	3	15	CRIMINAL DAMAGE	TO PROPERTY	CTA GARAGE / OTHER PROPERTY	FALSE	24	49	42.02206269	-87.67484904
2	1	18	DECEPTIVE PRACTICE	FRAUD OR CONFIDENCE GAME	OTHER	FALSE	8	18	41.75822878	-87.68306918
2	3	14	THEFT	FROM BUILDING	SMALL RETAIL STORE	FALSE	16	38	41.93856875	-87.76715018
2	3	15	ASSAULT	SIMPLE	STREET	FALSE	8	14	41.80237136	-87.72371909
2	2	19	THEFT	FROM BUILDING	SMALL RETAIL STORE	FALSE	18	42	41.90019049	-87.6282991
2	3	11	OTHER OFFENSE	HARASSMENT BY TELEPHONE	OTHER	FALSE	4	7	41.75482364	-87.55109257
2	3	0	DECEPTIVE PRACTICE	ATTEMPT - FINANCIAL IDENTITY THEFT	DEPARTMENT STORE	FALSE	17	35	41.93931514	-87.70942733
2	3	14	THEFT	FROM BUILDING	OTHER	FALSE	12	25	41.87270252	-87.64705138
2	2	16	THEFT	$500 AND UNDER	STREET	FALSE	16	45	41.96693197	-87.7614129
2	3	7	CRIMINAL DAMAGE	TO VEHICLE	PARKING LOT/GARAGE(NON.RESID.)	FALSE	15	29	41.87227445	-87.76458166
2	3	15	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	TRUE	3	5	41.76609575	-87.57419539
2	3	16	BATTERY	SIMPLE	APARTMENT	TRUE	24	50	41.99466028	-87.68856609
2	3	13	OTHER OFFENSE	HARASSMENT BY TELEPHONE	OTHER	FALSE	4	8	41.73469516	-87.56959351
2	3	14	NARCOTICS	POSS: HEROIN(BLACK TAR)	STREET	TRUE	25	26	41.9176643	-87.72290597
2	3	11	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	"SCHOOL, PUBLIC, BUILDING"	FALSE	9	16	41.7948982	-87.68406653
2	3	16	THEFT	RETAIL THEFT	DEPARTMENT STORE	FALSE	25	37	41.90690686	-87.74604948
2	3	15	DECEPTIVE PRACTICE	BOGUS CHECK	CURRENCY EXCHANGE	FALSE	9	12	41.80842754	-87.68504133
2	3	17	NARCOTICS	POSS: PCP	ALLEY	TRUE	11	28	41.87808773	-87.74141867
2	3	15	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	18	42	41.8978375	-87.62409724
2	3	16	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	22	21	41.72257838	-87.66270655
2	3	16	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	18	42	41.89941016	-87.62413127
2	3	11	BATTERY	SIMPLE	NURSING HOME/RETIREMENT HOME	FALSE	15	29	41.86978639	-87.77428182
2	3	16	CRIMINAL TRESPASS	TO LAND	PARKING LOT/GARAGE(NON.RESID.)	TRUE	8	15	41.77652835	-87.67978644
2	3	17	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	FALSE	8	15	41.78182228	-87.69347098
2	2	17	THEFT	$500 AND UNDER	STREET	FALSE	3	20	41.78506973	-87.6173628
2	3	17	ASSAULT	SIMPLE	GAS STATION	FALSE	3	5	41.75932713	-87.58615404
2	3	17	NARCOTICS	POSS: HEROIN(WHITE)	STREET	TRUE	10	24	41.85734892	-87.70717424
2	3	0	DECEPTIVE PRACTICE	COUNTERFEITING DOCUMENT	RESTAURANT	FALSE	18	42	41.89789513	-87.62409661
2	3	16	OTHER OFFENSE	TELEPHONE THREAT	CAR WASH	FALSE	11	28	41.86645197	-87.701226
2	3	15	OTHER OFFENSE	VEHICLE TITLE/REG OFFENSE	STREET	TRUE	3	5	41.7662476	-87.57599706
2	3	15	THEFT	RETAIL THEFT	SMALL RETAIL STORE	TRUE	9	3	41.80865964	-87.66096953
2	3	12	CRIMINAL DAMAGE	TO VEHICLE	STREET	FALSE	15	29	41.87294087	-87.75515053
2	3	6	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	FALSE	25	29	41.90985238	-87.77767229
2	3	17	MOTOR VEHICLE THEFT	THEFT/RECOVERY: AUTOMOBILE	ALLEY	FALSE	14	35	41.9307713	-87.70922762
2	3	17	THEFT	FROM BUILDING	SMALL RETAIL STORE	FALSE	19	43	41.92723261	-87.64146586
2	3	14	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	5	9	41.70698746	-87.62024403
2	2	8	BATTERY	SIMPLE	APARTMENT	FALSE	11	24	41.87255873	-87.72370984
2	3	17	OTHER OFFENSE	SEX OFFENDER: FAIL TO REGISTER	APARTMENT	FALSE	8	15	41.77990731	-87.6995102
2	3	7	CRIMINAL DAMAGE	TO VEHICLE	STREET	FALSE	1	2	41.8653677	-87.62410746
2	3	17	ASSAULT	SIMPLE	CTA PLATFORM	FALSE	1	42	41.88336939	-87.63386027
2	3	15	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	FALSE	2	3	41.81122226	-87.61509084
2	3	18	THEFT	RETAIL THEFT	SMALL RETAIL STORE	FALSE	1	42	41.8814934	-87.62775556
2	3	15	ASSAULT	SIMPLE	NURSING HOME/RETIREMENT HOME	FALSE	2	3	41.83415513	-87.62331829
2	3	18	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	TRUE	11	24	41.87528403	-87.72427511
2	3	17	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	FALSE	16	41	42.00916538	-87.81096207
2	3	14	BATTERY	SIMPLE	APARTMENT	FALSE	20	48	41.97468239	-87.65149598
2	3	17	ASSAULT	AGGRAVATED:KNIFE/CUTTING INSTR	APARTMENT	FALSE	3	5	41.76752094	-87.572672
2	2	13	THEFT	OVER $500	GROCERY FOOD STORE	FALSE	24	50	42.01449362	-87.69022779
2	3	5	THEFT	OVER $500	CTA GARAGE / OTHER PROPERTY	FALSE	8	23	41.78551967	-87.73856753
2	3	18	THEFT	ATTEMPT THEFT	SMALL RETAIL STORE	FALSE	24	49	42.0193989	-87.67546902
2	3	18	OTHER OFFENSE	OTHER CRIME AGAINST PERSON	SIDEWALK	FALSE	3	5	41.75972279	-87.57491925
2	2	23	THEFT	OVER $500	STREET	FALSE	10	22	41.83467556	-87.72551893
2	3	17	ROBBERY	VEHICULAR HIJACKING	STREET	FALSE	4	8	41.75046679	-87.59181613
2	2	18	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	FALSE	22	34	41.69478911	-87.64732396
2	3	18	THEFT	$500 AND UNDER	OTHER	FALSE	19	32	41.9252092	-87.6639951
2	3	19	NARCOTICS	POSS: HEROIN(WHITE)	STREET	TRUE	10	24	41.86152659	-87.72625588
2	3	15	ROBBERY	ARMED: HANDGUN	STREET	FALSE	9	16	41.80003459	-87.65866848
2	3	15	PUBLIC PEACE VIOLATION	FALSE POLICE REPORT	RESIDENCE	FALSE	22	21	41.73176329	-87.63863258
2	3	16	CRIMINAL TRESPASS	TO VEHICLE	STREET	FALSE	2	4	41.81316473	-87.59467729
2	3	18	ROBBERY	ARMED: HANDGUN	SMALL RETAIL STORE	FALSE	8	13	41.76411625	-87.72069078
2	2	17	THEFT	OVER $500	STREET	FALSE	22	19	41.72396651	-87.67448025
2	3	18	NARCOTICS	POSS: CRACK	SIDEWALK	TRUE	2	4	41.8160625	-87.60669477
2	3	18	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE PORCH/HALLWAY	FALSE	8	18	41.74036996	-87.7202167
2	1	14	DECEPTIVE PRACTICE	ILLEGAL USE CASH CARD	RESIDENCE	FALSE	9	20	41.80627315	-87.6649081
2	3	17	THEFT	$500 AND UNDER	APARTMENT	FALSE	5	9	41.68816477	-87.61814175
2	3	19	CRIMINAL DAMAGE	TO PROPERTY	VACANT LOT/LAND	FALSE	3	5	41.75987573	-87.59204502
2	1	21	MOTOR VEHICLE THEFT	ATT: AUTOMOBILE	STREET	FALSE	25	36	41.92617286	-87.80510962
2	3	16	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	3	8	41.76517539	-87.58365228
2	3	18	CRIMINAL TRESPASS	TO LAND	GAS STATION	TRUE	11	24	41.87485061	-87.73527258
2	3	11	CRIMINAL DAMAGE	TO VEHICLE	STREET	FALSE	8	23	41.7981214	-87.73065777
2	2	7	BURGLARY	FORCIBLE ENTRY	RESIDENCE	FALSE	4	8	41.74006851	-87.5745643
2	3	19	MOTOR VEHICLE THEFT	AUTOMOBILE	GAS STATION	FALSE	18	27	41.89654309	-87.6376981
2	3	9	THEFT	$500 AND UNDER	HOTEL/MOTEL	FALSE	7	16	41.7900866	-87.65355473
2	2	20	THEFT	FROM BUILDING	APARTMENT	FALSE	19	32	41.93824739	-87.68559524
2	2	7	THEFT	$500 AND UNDER	STREET	FALSE	3	6	41.75845922	-87.61224159
2	2	9	THEFT	FROM BUILDING	RESTAURANT	FALSE	1	2	41.87536742	-87.62762099
2	2	17	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300		FALSE	3	20	41.7722776	-87.62029119
2	1	22	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT $300 AND UNDER		FALSE	24	50	41.99843414	-87.67704987
2	1	12	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300		FALSE	9	11	41.82592136	-87.66665933
2	2	13	THEFT	$500 AND UNDER	APARTMENT	FALSE	14	1	41.9083197	-87.670832
2	1	2	THEFT	OVER $500	VEHICLE NON-COMMERCIAL	FALSE	2	3	41.80711231	-87.61261689
2	3	9	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT $300 AND UNDER		FALSE	9	14	41.82188187	-87.69567346
2	3	15	ROBBERY	STRONGARM - NO WEAPON	PARKING LOT/GARAGE(NON.RESID.)	FALSE	7	6	41.76456916	-87.62834165
2	3	8	THEFT	$500 AND UNDER	STREET	FALSE	17	30	41.94278942	-87.72323243
2	3	18	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	8	13	41.75459296	-87.74152854
2	3	8	THEFT	$500 AND UNDER	STREET	FALSE	12	27	41.88589267	-87.67493081
2	3	20	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	FALSE	16	45	41.9650299	-87.76855221
2	2	22	THEFT	$500 AND UNDER	RESIDENCE	FALSE	6	18	41.75124141	-87.6719476
2	3	19	NARCOTICS	POSS: HEROIN(WHITE)	ALLEY	TRUE	11	27	41.89960948	-87.71767099
2	3	19	CRIMINAL TRESPASS	TO STATE SUP LAND	POLICE FACILITY/VEH PARKING LOT	TRUE	10	24	41.85679041	-87.70842407
2	3	19	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	TRUE	11	28	41.86769734	-87.69715686
2	1	6	THEFT	FROM BUILDING	RESIDENCE	FALSE	9	11	41.80615947	-87.64381907
2	3	19	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	FALSE	12	25	41.85391053	-87.68155399
2	3	14	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	FALSE	24	48	41.99138784	-87.65825533
2	3	7	THEFT	OVER $500	PARKING LOT/GARAGE(NON.RESID.)	FALSE	8	14	41.80568241	-87.70513943
2	2	19	THEFT	$500 AND UNDER	STREET	FALSE	14	1	41.90453669	-87.67487154
2	1	14	THEFT	FROM BUILDING	ATHLETIC CLUB	FALSE	1	2	41.87137115	-87.62751442
2	2	23	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	RESIDENCE	FALSE	20	40	41.96964374	-87.69684951
2	3	10	BURGLARY	FORCIBLE ENTRY	RESIDENCE	FALSE	25	30	41.92657819	-87.76972933
2	3	14	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	APARTMENT	TRUE	10	24	41.86398049	-87.71657014
2	3	19	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	TRUE	11	2	41.87286591	-87.69736262
2	3	9	BURGLARY	UNLAWFUL ENTRY	RESIDENCE	FALSE	2	4	41.80352098	-87.58192542
2	3	19	NARCOTICS	POSS: SYNTHETIC DRUGS	STREET	TRUE	6	21	41.74217311	-87.66323188
2	3	13	THEFT	OVER $500	STREET	FALSE	10	12	41.84224139	-87.69514106
2	2	4	THEFT	OVER $500	SIDEWALK	FALSE	14	1	41.91108426	-87.66770267
2	3	18	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	8	23	41.81062065	-87.7469078
2	3	16	NARCOTICS	POSS: HEROIN(WHITE)	STREET	TRUE	4	8	41.7344873	-87.58051402
2	3	5	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	FALSE	4	10	41.65477967	-87.54230357
2	3	18	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	18	42	41.89275303	-87.6241939
2	3	17	BATTERY	AGGRAVATED: OTHER DANG WEAPON	CTA PLATFORM	FALSE	18	43	41.91067631	-87.64918707
2	3	18	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	RESIDENCE	TRUE	5	34	41.69613089	-87.63138539
2	3	19	BATTERY	SIMPLE	STREET	FALSE	4	10	41.69863326	-87.56196086
2	3	16	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	FALSE	9	11	41.84334951	-87.63423394
2	3	16	DECEPTIVE PRACTICE	FRAUD OR CONFIDENCE GAME	STREET	FALSE	1	42	41.88449383	-87.62702113
2	3	19	CRIMINAL TRESPASS	TO LAND	SIDEWALK	TRUE	3	5	41.76624999	-87.57552784
2	3	18	ROBBERY	ARMED: HANDGUN	SMALL RETAIL STORE	FALSE	8	18	41.74995315	-87.68863871
2	3	7	THEFT	OVER $500	CTA GARAGE / OTHER PROPERTY	FALSE	8	23	41.80046498	-87.7233704
2	3	20	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	FALSE	8	23	41.80008421	-87.71477368
2	3	0	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	7	16	41.78962943	-87.6583999
2	3	19	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	2	4	41.82467571	-87.61701343
2	3	17	OTHER OFFENSE	OTHER VEHICLE OFFENSE	STREET	FALSE	2	3	41.83221747	-87.62328466
2	3	9	BURGLARY	UNLAWFUL ENTRY	APARTMENT	FALSE	2	4	41.80347488	-87.58369012
2	3	20	THEFT	OVER $500	STREET	FALSE	14	1	41.90856054	-87.67740914
2	3	21	NARCOTICS	SOLICIT NARCOTICS ON PUBLICWAY	SIDEWALK	TRUE	11	24	41.86709647	-87.72400038
2	3	19	THEFT	$500 AND UNDER	APARTMENT	FALSE	11	27	41.8997028	-87.71767376
2	3	6	THEFT	OVER $500	PARKING LOT/GARAGE(NON.RESID.)	FALSE	8	23	41.78547317	-87.73965696
2	3	14	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	FALSE	4	8	41.74918593	-87.57594111
2	3	19	NARCOTICS	POSS: CANNABIS MORE THAN 30GMS	STREET	TRUE	10	24	41.86409964	-87.71372384
2	3	15	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	FALSE	8	18	41.74498289	-87.71811343
2	3	21	ROBBERY	ARMED:KNIFE/CUTTING INSTRUMENT	STREET	FALSE	25	35	41.92354885	-87.72307771
2	3	19	ARSON	ATTEMPT ARSON	APARTMENT	FALSE	15	29	41.88220994	-87.76706412
2	3	6	BURGLARY	FORCIBLE ENTRY	APARTMENT	FALSE	15	29	41.89317725	-87.76788547
2	3	19	CRIMINAL TRESPASS	TO LAND	GAS STATION	TRUE	10	24	41.86625461	-87.71896767
2	3	21	OTHER OFFENSE	OTHER WEAPONS VIOLATION	STREET	FALSE	8	14	41.78999689	-87.69681462
2	3	20	CRIMINAL TRESPASS	TO LAND	GAS STATION	TRUE	6	21	41.74988027	-87.66342658
2	3	0	OTHER OFFENSE	HARASSMENT BY TELEPHONE	OTHER	FALSE	6	21	41.72641506	-87.62878824
2	3	19	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	FALSE	15	29	41.87927977	-87.76276798
2	3	13	DECEPTIVE PRACTICE	COUNTERFEITING DOCUMENT	STREET	FALSE	1	2	41.86049871	-87.62399607
2	3	18	THEFT	RETAIL THEFT	GAS STATION	FALSE	11	24	41.873185	-87.74379543
2	3	18	CRIMINAL DAMAGE	TO CITY OF CHICAGO PROPERTY	STREET	FALSE	11	28	41.89451692	-87.72605743
2	3	16	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	SIDEWALK	TRUE	7	16	41.7900866	-87.65355473
