Month,Day,Hour,Primary Type,Description,Location Description,Arrest,District,Ward,Latitude,Longitude
5,1,16,ARSON,BY FIRE,APARTMENT,FALSE,7,20,41.783448,-87.6411182
5,1,15,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,19,47,41.96768315,-87.6761742
5,1,19,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,24,48,41.99153878,-87.65685958
5,1,15,THEFT,OVER $500,HOTEL/MOTEL,FALSE,19,46,41.96538705,-87.65833869
5,1,18,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,8,14,41.81261053,-87.72376507
5,1,19,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA BUS,TRUE,6,8,41.75131709,-87.60245606
5,1,20,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,7,17,41.76752029,-87.67475694
5,1,19,ROBBERY,STRONGARM - NO WEAPON,OTHER,FALSE,12,25,41.85793052,-87.64664404
5,1,20,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,4,10,41.70775621,-87.58070877
5,1,20,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,TRUE,6,17,41.75153856,-87.64406311
5,1,18,NARCOTICS,POSS: COCAINE,RESIDENCE,TRUE,10,12,41.84209427,-87.70128964
5,1,19,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,15,37,41.88953356,-87.74937445
5,1,19,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,10,24,41.86623521,-87.72047309
5,1,19,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,4,7,41.75659798,-87.56268917
5,1,17,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,24,50,41.99497593,-87.68857762
5,1,20,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,4,7,41.75212065,-87.55192065
5,1,20,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,12,1,41.89570117,-87.69102427
5,1,18,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,3,5,41.7647288,-87.58629297
5,1,11,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,5,9,41.67729435,-87.62744639
5,1,20,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,11,28,41.87885667,-87.72679691
5,1,6,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,22,19,41.70112186,-87.66340924
5,1,21,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,8,15,41.77719765,-87.69981918
5,1,17,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,TRUE,7,17,41.76852997,-87.66568495
5,1,21,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,11,24,41.87360784,-87.71258924
5,1,20,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,19,47,41.95321209,-87.66133099
5,1,20,NARCOTICS,POSS: PCP,RESIDENTIAL YARD (FRONT/BACK),TRUE,10,24,41.86005221,-87.70670735
5,1,19,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,6,21,41.73603193,-87.63026227
5,1,20,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,24,40,41.99840596,-87.67071144
5,1,20,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,7,17,41.75991251,-87.63379883
5,1,19,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,2,3,41.80317932,-87.62267743
5,1,15,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,SIDEWALK,FALSE,8,15,41.77876941,-87.68105422
5,1,20,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,9,20,41.80645766,-87.6551863
5,1,21,ASSAULT,SIMPLE,RESIDENCE,FALSE,15,29,41.8662891,-87.7729282
5,1,14,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,"SCHOOL, PRIVATE, GROUNDS",FALSE,6,21,41.72544908,-87.63013588
5,1,21,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,15,28,41.8776826,-87.74589118
5,1,12,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,4,10,41.74275965,-87.54786792
5,1,19,THEFT,$500 AND UNDER,STREET,FALSE,10,24,41.85312718,-87.71917407
5,1,21,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,24,49,42.0166406,-87.67972202
5,1,17,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,19,32,41.93112,-87.67678484
5,1,19,OTHER OFFENSE,PAROLE VIOLATION,ALLEY,TRUE,15,29,41.88221021,-87.7671192
5,1,21,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),FALSE,2,3,41.80119573,-87.61613806
5,1,15,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,10,24,41.85887589,-87.72422893
5,1,20,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,6,6,41.7482868,-87.6229277
5,1,13,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,10,12,41.84523587,-87.69522875
5,1,19,BATTERY,SIMPLE,GROCERY FOOD STORE,FALSE,10,22,41.85139331,-87.72390352
5,1,21,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,11,28,41.879779,-87.72425446
5,1,15,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,10,24,41.851604,-87.72017967
5,1,20,THEFT,OVER $500,SIDEWALK,FALSE,1,42,41.87953458,-87.62561794
5,1,21,ASSAULT,SIMPLE,STREET,FALSE,1,2,41.87690443,-87.62899941
5,1,21,ASSAULT,SIMPLE,BAR OR TAVERN,TRUE,17,33,41.95392443,-87.70724083
5,1,20,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,2,4,41.80706791,-87.60384375
5,1,15,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,5,9,41.6974155,-87.61105645
5,1,19,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,3,20,41.78142628,-87.61444084
5,1,21,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,SIDEWALK,FALSE,25,37,41.90340113,-87.76100309
5,1,15,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,17,33,41.93934905,-87.70557876
5,1,22,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,25,29,41.91211224,-87.76560587
5,1,21,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,7,16,41.78648215,-87.65103709
5,1,20,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,25,31,41.9213103,-87.74745702
5,1,19,NARCOTICS,MANU/DELIVER: HEROIN(BRN/TAN),APARTMENT,TRUE,14,26,41.90734027,-87.71009144
5,1,9,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,15,29,41.88218272,-87.76878295
5,1,16,BATTERY,SIMPLE,STREET,FALSE,17,35,41.94026228,-87.71253496
5,1,20,ASSAULT,SIMPLE,RESIDENCE,FALSE,5,9,41.68594693,-87.61807478
5,1,21,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,FALSE,7,20,41.78630694,-87.63376865
5,1,18,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,9,3,41.82362915,-87.6328709
5,1,22,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,FALSE,18,27,41.90843054,-87.63850953
5,1,23,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,FALSE,24,49,42.00900929,-87.67353396
5,1,23,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,7,16,41.79223632,-87.66258602
5,1,21,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,19,44,41.94722589,-87.65554544
5,1,2,THEFT,$500 AND UNDER,STREET,FALSE,4,5,41.75851818,-87.58836251
5,1,17,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,14,26,41.91076007,-87.71170038
5,1,16,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,12,27,41.88348018,-87.67058556
5,1,22,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,9,12,41.81206193,-87.68521378
5,1,21,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,5,34,41.68647506,-87.63252644
5,1,23,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,FALSE,7,17,41.75908365,-87.64790045
5,1,23,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,11,24,41.87363542,-87.71008119
5,1,21,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,11,28,41.88681544,-87.72688323
5,1,23,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,7,15,41.79166466,-87.6657383
5,1,23,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,FALSE,15,28,41.89118346,-87.75710154
5,1,15,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,5,9,41.67729435,-87.62744639
5,1,11,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,3,20,41.78499564,-87.61736363
5,1,15,THEFT,FROM BUILDING,APARTMENT,FALSE,5,9,41.67729435,-87.62744639
5,1,23,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,18,43,41.92518302,-87.64838904
5,1,23,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,GAS STATION,FALSE,14,32,41.91096249,-87.6623401
5,1,23,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,22,34,41.68575051,-87.66712723
5,1,23,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,15,28,41.87580011,-87.75129502
5,1,23,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,22,34,41.70997364,-87.64048967
5,1,20,THEFT,OVER $500,STREET,FALSE,14,32,41.92491498,-87.68639523
5,1,21,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,11,27,41.89414643,-87.71017565
5,1,22,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,2,3,41.82075328,-87.62751293
5,1,22,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,3,20,41.78516123,-87.62060312
5,1,14,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,24,48,41.99231083,-87.65888196
5,1,22,THEFT,$500 AND UNDER,RESIDENCE,FALSE,6,17,41.75531238,-87.64780131
5,1,21,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,6,8,41.7469421,-87.60021172
5,1,22,THEFT,OVER $500,APARTMENT,FALSE,3,20,41.78120331,-87.61564959
5,1,11,NARCOTICS,POSS: PCP,STREET,TRUE,10,24,41.86360511,-87.72387567
5,1,20,THEFT,OVER $500,STREET,FALSE,14,1,41.91970839,-87.69212472
5,1,14,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,8,15,41.77715946,-87.70235291
5,1,16,THEFT,FROM BUILDING,RESIDENCE,FALSE,7,6,41.76806923,-87.63843164
5,1,13,THEFT,OVER $500,OTHER,FALSE,1,2,41.87436328,-87.64301304
5,1,4,THEFT,$500 AND UNDER,ALLEY,FALSE,15,29,41.88121368,-87.76815987
5,1,14,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,10,24,41.86324385,-87.71532904
5,1,21,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARK PROPERTY,TRUE,9,16,41.79959283,-87.65774524
5,1,21,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,11,28,41.879779,-87.72425446
5,1,20,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,4,10,41.72027839,-87.54828461
5,1,23,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,10,24,41.863599,-87.73366302
5,1,12,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,FALSE,24,40,41.99448749,-87.66601397
5,1,23,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,7,17,41.76821354,-87.67361715
5,1,22,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,19,44,41.94452042,-87.65004572
5,1,23,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,11,28,41.88508084,-87.71602204
5,1,20,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,17,31,41.93910209,-87.72650935
5,1,22,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,9,11,41.83921365,-87.64144231
5,1,3,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,9,11,41.82351246,-87.64169209
5,1,22,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,5,34,41.6961289,-87.63150991
5,1,22,THEFT,$500 AND UNDER,RESIDENCE,FALSE,5,34,41.66962264,-87.63442217
5,1,21,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,7,15,41.77536147,-87.66537581
5,1,21,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,10,24,41.8662297,-87.72098346
5,1,21,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,FALSE,12,25,41.86337575,-87.65645745
5,1,22,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,4,10,41.73112787,-87.55128122
5,1,19,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,17,30,41.94114044,-87.72847485
5,1,22,THEFT,OVER $500,RESIDENCE,FALSE,5,34,41.68254507,-87.64936498
5,1,15,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,8,18,41.74037022,-87.72026433
5,1,18,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,2,4,41.81141811,-87.60090755
5,1,23,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),FALSE,4,7,41.7518271,-87.55923174
5,1,19,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,14,32,41.91190521,-87.6806851
5,1,21,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,2,4,41.80366749,-87.59052817
5,1,22,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,9,20,41.79691493,-87.64626526
5,1,19,THEFT,OVER $500,STREET,FALSE,17,30,41.94633843,-87.73012398
5,1,21,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,8,18,41.76051665,-87.68924771
5,1,20,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,22,34,41.68629576,-87.64097808
5,1,19,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,19,44,41.9381526,-87.65029747
5,1,23,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,18,42,41.88805763,-87.62954531
5,1,20,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,17,30,41.94442772,-87.73260109
5,1,23,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,25,30,41.92541267,-87.72679711
5,1,21,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,FALSE,6,17,41.75609664,-87.64448713
5,1,14,THEFT,POCKET-PICKING,SIDEWALK,FALSE,12,27,41.88160073,-87.65792863
5,1,11,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,FALSE,16,45,41.96425685,-87.75657225
5,1,18,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,3,5,41.7709171,-87.58501511
5,1,15,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,8,14,41.798332,-87.70491783
5,1,17,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,9,11,41.84449364,-87.64053764
5,1,15,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,FALSE,16,45,41.96922504,-87.78194433
5,1,13,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,14,1,41.92817495,-87.68199658
5,1,9,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,FALSE,20,48,41.98765541,-87.66665178
5,1,21,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,7,15,41.78211979,-87.66428272
5,1,14,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,TRUE,9,16,41.79890508,-87.67782442
5,1,23,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,11,37,41.90157647,-87.7299614
5,1,13,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,14,32,41.91102249,-87.67747579
5,1,9,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,19,47,41.94181261,-87.6881174
5,1,10,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,11,37,41.90170997,-87.72873325
5,1,13,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,17,45,41.96447196,-87.73902396
5,1,20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,1,2,41.87799875,-87.64290415
5,1,0,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,2,5,41.79907394,-87.58550913
5,1,18,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,14,35,41.93268154,-87.7133288
5,1,18,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,8,18,41.74545287,-87.70105478
5,1,10,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,15,29,41.88489739,-87.76667682
5,1,18,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,1,2,41.85986467,-87.62397738
5,1,20,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,14,26,41.9057035,-87.69291509
5,1,21,DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,APARTMENT,FALSE,16,38,41.95664312,-87.78890578
5,1,9,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,9,25,41.84893375,-87.63193059
5,1,21,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,19,47,41.96517823,-87.67339809
5,1,23,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,3,5,41.77092648,-87.59111498
5,1,20,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,14,32,41.9187101,-87.67765427
5,1,19,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,4,10,41.69784822,-87.56316395
5,1,20,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,12,27,41.88168814,-87.66583759
5,1,19,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,3,20,41.77982758,-87.60591609
5,1,20,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,25,30,41.91436072,-87.72402865
5,1,7,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,7,6,41.7736009,-87.62838573
5,1,13,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,1,2,41.86838064,-87.62584745
5,1,7,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,17,45,41.9565067,-87.74511637
5,1,21,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,5,34,41.68982257,-87.62660649
5,1,13,THEFT,RETAIL THEFT,PAWN SHOP,FALSE,8,23,41.81027522,-87.7432245
5,1,16,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, GROUNDS",FALSE,6,17,41.75520182,-87.64537262
5,1,2,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,8,15,41.77327712,-87.70300684
5,1,23,THEFT,$500 AND UNDER,STREET,FALSE,15,37,41.89012893,-87.76521294
5,1,0,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,FALSE,1,42,41.88479372,-87.62625398
5,1,16,THEFT,$500 AND UNDER,RESIDENCE,FALSE,6,6,41.74133554,-87.62427213
5,1,16,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,4,8,41.73626065,-87.59754133
5,1,14,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,5,34,41.70526786,-87.62932312
5,1,3,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,5,34,41.69621396,-87.6243542
5,1,20,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,8,13,41.7712284,-87.73506668
5,1,21,THEFT,FROM BUILDING,RESIDENCE,FALSE,8,14,41.79179759,-87.69788592
5,1,9,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,18,42,41.91027347,-87.62885679
5,1,20,THEFT,$500 AND UNDER,CTA BUS,FALSE,12,2,41.88107271,-87.6966423
5,1,9,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",FALSE,4,10,41.70013456,-87.5619832
5,1,20,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,9,11,41.8469205,-87.64709211
5,1,18,THEFT,PURSE-SNATCHING,STREET,FALSE,8,15,41.77514452,-87.68353257
5,1,22,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,12,2,41.87912973,-87.65261552
5,1,22,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,8,18,41.76200692,-87.68439088
5,1,20,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,24,50,41.99850659,-87.69723153
5,1,14,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,19,32,41.93246741,-87.66442271
5,1,16,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,16,38,41.95057554,-87.76288255
5,1,17,ASSAULT,SIMPLE,APARTMENT,FALSE,16,45,41.95796832,-87.74867287
5,1,18,THEFT,$500 AND UNDER,ALLEY,FALSE,19,43,41.92862001,-87.65321045
5,1,0,THEFT,FROM BUILDING,PARKING LOT/GARAGE(NON.RESID.),FALSE,20,46,41.97053488,-87.66768715
5,1,17,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,6,8,41.7488904,-87.60147949
5,1,20,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,5,9,41.68503052,-87.61678529
5,1,15,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,FALSE,9,3,41.79453381,-87.63143854
5,1,14,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,12,28,41.8809906,-87.70465206
5,1,22,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,14,26,41.92374728,-87.71248563
5,1,14,THEFT,$500 AND UNDER,OTHER,FALSE,10,22,41.84424378,-87.72532194
5,1,19,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,25,37,41.90548131,-87.7362211
5,1,18,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,7,16,41.78263504,-87.6497176
5,1,19,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,18,42,41.89146573,-87.62415304
5,1,9,THEFT,$500 AND UNDER,ALLEY,FALSE,25,36,41.91147141,-87.79728421
5,1,19,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,9,25,41.85243038,-87.6320025
5,1,3,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,FALSE,1,42,41.87822966,-87.62672659
5,1,20,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,15,28,41.89299498,-87.75607156
5,1,16,THEFT,FROM BUILDING,APARTMENT,FALSE,3,7,41.76460028,-87.56308826
5,1,4,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,FALSE,6,18,41.74980717,-87.67069801
5,1,17,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,7,17,41.7769565,-87.66171139
5,1,20,THEFT,$500 AND UNDER,STREET,FALSE,11,28,41.87766112,-87.72801629
5,1,16,THEFT,OVER $500,OTHER,FALSE,25,31,41.91572961,-87.74605678
5,1,23,THEFT,FROM BUILDING,RESIDENCE,FALSE,25,31,41.92108771,-87.74257572
5,1,20,THEFT,FROM BUILDING,RESIDENCE,FALSE,19,46,41.96410643,-87.65477089
5,1,22,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,17,38,41.95978708,-87.73839467
5,1,13,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,8,18,41.74255361,-87.69883337
5,1,22,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,15,29,41.87746428,-87.76301179
5,1,19,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,9,25,41.85392158,-87.63262856
5,1,8,THEFT,OVER $500,SIDEWALK,FALSE,18,42,41.89500131,-87.62165306
5,1,11,THEFT,FROM BUILDING,APARTMENT,FALSE,24,48,41.99315816,-87.65831019
5,1,18,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,12,27,41.88604636,-87.648653
5,1,11,THEFT,$500 AND UNDER,CTA BUS,FALSE,19,44,41.93991842,-87.65328888
5,1,0,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",FALSE,10,22,41.83594706,-87.73404599
5,1,9,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,COMMERCIAL / BUSINESS OFFICE,FALSE,6,18,41.74610734,-87.67538624
5,1,22,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,15,28,41.88632745,-87.76175411
5,1,16,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,18,42,41.89424376,-87.6341383
5,1,17,BATTERY,SIMPLE,RESIDENCE,FALSE,25,31,41.92984877,-87.75636047
5,1,20,THEFT,$500 AND UNDER,STREET,FALSE,6,6,41.7525007,-87.60647758
5,1,18,ASSAULT,SIMPLE,STREET,FALSE,2,3,41.79599104,-87.63054249
5,1,9,THEFT,FROM BUILDING,APARTMENT,FALSE,3,20,41.77917819,-87.59617101
5,1,20,THEFT,OVER $500,STREET,FALSE,6,6,41.75810544,-87.60661592
5,1,23,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,12,26,41.89624046,-87.69918031
5,1,18,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,5,34,41.68184517,-87.641099
5,1,0,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,22,21,41.72130336,-87.6558736
5,1,15,THEFT,$500 AND UNDER,OTHER,FALSE,10,12,41.8441627,-87.69519904
5,1,20,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,3,6,41.76836485,-87.61291146
